Item Name,Category,Price,Date,IsMonsoon,IsPaydayWindow,IsLocalHoliday,IsDiwaliSeason,IsHoliSeason,IsEidSeason,MRPBand,IsStockout,Quantity,DayOfWeek,Month,Day
Biscuits,Snacks,59.5,2025-09-15,1,0,0,0,0,0,51–80,0,38.0,0,9,15
Sugar,Grocery,25.81,2025-09-16,1,0,0,0,0,0,21–50,0,82.0,1,9,16
Biscuits,Snacks,18.63,2025-09-17,1,0,0,0,0,0,≤20,0,55.0,2,9,17
Biscuits,Snacks,63.79,2025-09-18,1,0,0,0,0,0,51–80,0,43.0,3,9,18
Bread,Bakery,42.54,2025-09-19,1,0,0,0,0,0,21–50,0,61.0,4,9,19
Bread,Bakery,12.44,2025-09-20,1,0,0,0,0,0,≤20,0,66.0,5,9,20
Sugar,Grocery,80.74,2025-09-21,1,0,0,0,0,0,81–120,0,67.0,6,9,21
Milk,Dairy,34.7,2025-09-22,1,0,0,0,0,0,21–50,0,66.0,0,9,22
Milk,Dairy,66.63,2025-09-23,1,0,0,0,0,0,51–80,0,50.0,1,9,23
Toothpaste,Personal Care,15.2,2025-09-24,1,0,0,0,0,0,≤20,0,36.0,2,9,24
Juice,Beverages,91.63,2025-09-25,1,0,0,0,0,0,81–120,0,23.0,3,9,25
Biscuits,Snacks,76.14,2025-09-26,1,0,0,0,0,0,51–80,0,43.0,4,9,26
Bread,Bakery,76.78,2025-09-27,1,0,0,0,0,0,51–80,0,31.0,5,9,27
Sugar,Grocery,57.57,2025-09-28,1,1,0,0,0,0,51–80,0,78.0,6,9,28
Bread,Bakery,83.04,2025-09-29,1,1,0,0,0,0,81–120,1,0.0,0,9,29
Shampoo,Personal Care,16.63,2025-09-30,1,1,0,0,0,0,≤20,1,0.0,1,9,30
Milk,Dairy,74.63,2025-10-01,0,1,0,0,0,0,51–80,0,50.0,2,10,1
Toothpaste,Personal Care,12.46,2025-10-02,0,1,1,0,0,0,≤20,0,47.0,3,10,2
Juice,Beverages,98.8,2025-10-03,0,1,0,0,0,0,81–120,0,10.0,4,10,3
Rice,Grocery,19.04,2025-10-04,0,0,0,0,0,0,≤20,0,72.0,5,10,4
Shampoo,Personal Care,32.6,2025-10-05,0,0,0,0,0,0,21–50,0,23.0,6,10,5
Toothpaste,Personal Care,30.6,2025-10-06,0,0,0,0,0,0,21–50,0,39.0,0,10,6
Soap,Personal Care,24.95,2025-10-07,0,0,0,0,0,0,21–50,0,32.0,1,10,7
Rice,Grocery,89.83,2025-10-08,0,0,0,0,0,0,81–120,0,51.0,2,10,8
Salt,Grocery,27.77,2025-10-09,0,0,0,0,0,0,21–50,0,72.0,3,10,9
